"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LCN2",2.66055571536371,3.99908117737638,18.5608128038168,0.000162820958293653,0.0084112323737006,1.45992604798153
"ERBIN",0.467808445279955,5.37125439793267,18.5523640232479,0.000163069234985232,0.0084112323737006,1.45801894536128
"STRIP1",0.259901014905263,4.5516597284072,18.5436198929677,0.00016332670701178,0.0084112323737006,1.45604421840967
"RAB3B",-1.54197429587074,3.76938851355519,-18.5403752624478,0.00016342237938439,0.0084112323737006,1.45531122100086
"UTRN",-0.806295704572807,4.75751522004845,-18.5253925024976,0.000163865108461645,0.0084230088519175,1.45192471191022
"LOC101927164",-0.498568111344937,3.07748476757071,-18.5072855547153,0.000164402228519936,0.0084396001900182,1.44782822911041
"DHRS3",1.3951487451834,2.86250512329047,18.4886406698338,0.00016495768911444,0.00845708860832288,1.44360566475841
"CCDC83",2.06122880693371,1.43267327838574,18.4741362195742,0.000165391480147594,0.00846830187169229,1.44031771889187
"CDC14A",0.824581854130734,2.04065290062736,18.4482398161265,0.000166169652922747,0.00849709599244186,1.43444067239255
"SRGAP2",0.543821554066207,3.81147012955851,18.4276313289876,0.0001667923152488,0.00851787369728435,1.42975752804873
"KRT14",-1.54909380606868,1.19862016319308,-18.4107123359224,0.000167305762233649,0.00852435300664524,1.42590870646796
"OR5B2",-1.70898493886087,1.27330994830756,-18.4064718881493,0.000167434769139349,0.00852435300664524,1.42494348818343
"SLC16A6",-1.50089707261151,4.04613329661471,-18.402074700164,0.000167568680528862,0.00852435300664524,1.4239423471426
"YAP1",0.825998457553312,5.81610350601038,18.375566696047,0.0001683788948898,0.00855451691276256,1.41790177269576
"PER2",-0.439915699836553,2.43783638148354,-18.3599771114606,0.000168857757151568,0.00856779037382198,1.41434500914644
"JDP2",-0.525713615511552,1.44394155850729,-18.2953480757885,0.000170861856915758,0.00865832014697692,1.39956619925185
"SPC25",-0.738156735727062,4.68975712381346,-18.2684967614905,0.000171703545663265,0.00868978844080383,1.39341004864236
"LOC107987299",0.464925003664733,1.15236185040961,18.2402809869338,0.000172593795585431,0.0087192985807983,1.38693089315625
"PLPPR1",0.114198865800903,0.0866976815118017,18.2298334820596,0.000172924944939057,0.0087192985807983,1.38452919288451
"CCDC186",0.455097867363441,4.85669467189001,18.225013377961,0.000173078002542864,0.0087192985807983,1.38342065064253
"MANEA",0.337544094100222,6.50312509675207,18.2220422253044,0.000173172435876067,0.0087192985807983,1.38273718359241
"NPHS1",0.833961737834139,0.373338025390442,18.2077650189357,0.000173627145155381,0.00872970117181845,1.37945131488379
"LINC02704",0.276323800050933,0.0921079333503111,18.2016471229463,0.000173822464537656,0.00872970117181845,1.37804247192183
"PHF12",0.481872723517644,5.46986801562241,18.187685662712,0.000174269262763974,0.0087409910217436,1.37482554573553
"PTK6",0.581752757731556,3.32827967052385,18.1694172763323,0.000174856139481519,0.00874825783056591,1.37061235074202
"FOSL2",0.554940239153504,3.90165956808927,18.1692497117058,0.000174861534366586,0.00874825783056591,1.37057368527587
"MCM5",-0.798001730735298,4.9383908962034,-18.1566762446299,0.000175266962980768,0.00874825783056591,1.36767130250088
"ZNF629",0.389019524195426,3.09015112241678,18.1555643058409,0.000175302875712818,0.00874825783056591,1.3674145285086
"CYP3A7-CYP3A51P",0.116258697277288,0.118470125773604,18.1397551153488,0.000175814503097832,0.00876268385439752,1.36376202418994
"ANKRD16",0.760457394577191,2.93403474938827,18.1201928041112,0.000176450269408168,0.00877163366547236,1.35923781719502
"SWAP70",0.684129262017029,3.90735717643089,18.1196873535663,0.000176466735717351,0.00877163366547236,1.35912085341539
"SERINC4",0.573968240560675,5.09288837639327,18.1136857776951,0.000176662404041235,0.00877163366547236,1.35773179897191
"SERPINA1",-0.643068980306007,0.503957311053871,-18.1050190590992,0.000176945459263969,0.00877462281241754,1.35572505557571
"TMEM14C",-0.223896913642205,7.69879688989752,-18.0806480122667,0.000177744569888507,0.0088031631381007,1.35007667191217
"ANO9",0.774004001390938,1.9002839653761,18.0570025183545,0.000178524359073537,0.00882456573290761,1.34458886380499
"SMAD1",0.98051149675895,3.84140204727566,18.0539619565551,0.000178624952738542,0.00882456573290761,1.34388264651308
"LRIG1",-0.67565767848231,6.04068593363406,-18.0166193577479,0.000179866394820054,0.00887476119003107,1.33519914068216
"ZFP36L1",0.763258755262049,4.77958339073332,18.0071937353105,0.000180181509838131,0.00887918243850633,1.33300438115125
"IRS1",-0.862983810943857,1.73921532581856,-17.9950377104277,0.000180588962515169,0.00887932064056425,1.33017208052638
"DCAF6",-0.487466087792768,7.19256631093176,-17.9936563583654,0.000180635338880783,0.00887932064056425,1.32985010556414
"TFE3",0.617418884370075,5.84824623503101,17.9524243343505,0.000182026752163325,0.00893504762131139,1.32022760493722
"ZNF350",-0.843987635679466,3.99232696608248,-17.942544716824,0.00018236220700758,0.00893504762131139,1.31791854016173
"POU2F3",0.50228372685969,0.794471249189085,17.9333729250675,0.000182674344514369,0.00893504762131139,1.31577372441425
"RELCH",0.267418588348293,3.6612644382122,17.933303081327,0.000182676724111233,0.00893504762131139,1.31575738713778
"MIR4726",-1.09244408611611,0.36414802870537,-17.9071180819916,0.000183571688379048,0.00896768195810997,1.30962773880442
"FGFR1",-0.216042791888517,1.77329056221731,-17.8931015697353,0.000184053083666817,0.00897339825580633,1.30634278142455
"VTA1",0.600223538912032,6.69425768050093,17.8904450286528,0.000184144506290738,0.00897339825580633,1.30571988384896
"UFL1",0.243504485188496,6.06556185923129,17.8541291471095,0.000185400199308354,0.00898000181286767,1.29719499274632
"ADGRG3",-0.211408591959562,2.34183912213658,-17.8532684679681,0.000185430093179108,0.00898000181286767,1.29699273594607
"MSI1",-0.316418427880415,1.01152845338998,-17.8524348834999,0.000185459051919267,0.00898000181286767,1.29679683664499
"GTF2E1",0.386046573713963,5.00937397263957,17.849764497761,0.000185551860578532,0.00898000181286767,1.29616920971267
"CCNB1",-0.385592309103608,7.31322142772714,-17.8227306958059,0.000186494806615071,0.00898000181286767,1.28980989295725
"HACL1",0.764445090410129,5.74822540970712,17.8223431000394,0.000186508371089358,0.00898000181286767,1.28971864370487
"BCAS2",0.096613572641755,7.08442339347024,17.8193455783246,0.000186613316819149,0.00898000181286767,1.2890128862305
"DDHD2",-0.353570869433854,4.54641221893588,-17.8137713235908,0.000186808679360601,0.00898000181286767,1.28770011666213
"FOXO3",0.833143791618794,5.23802791070986,17.8122428506195,0.000186862294426596,0.00898000181286767,1.28734007778119
"HSPA4",0.259117270666951,7.43788777837971,17.8082162785332,0.000187003632000009,0.00898000181286767,1.2863914464084
"STX2",-0.924446817983655,2.18607261660405,-17.8078634231621,0.000187016024243233,0.00898000181286767,1.28630830560545
"EGF",0.59196045511349,2.71291565315881,17.8076849114793,0.000187022293959361,0.00898000181286767,1.28626624351453
"TENT4A",-0.178749371005346,3.54982358934932,-17.8013512996825,0.000187244920210402,0.00898000181286767,1.28477359289017
"LOC105377984",0.335590198905768,0.111863399635256,17.7844772639251,0.00018783971806057,0.00899550028869891,1.28079417213375
"MSN",0.276263978800993,5.13497693058691,17.779234771928,0.000188025009844039,0.00899550028869891,1.27955703139723
"ZC2HC1C",0.598028372644959,2.49519594066524,17.7683628431428,0.000188410024082047,0.00900298093228947,1.27699022930792
"RPL10A",0.0849619187920467,10.5504814957785,17.7399829299499,0.000189419877404031,0.00904026454897733,1.27028219550776
"TRIM14",0.201895967793091,4.50709743063896,17.7233791502743,0.00019001394460663,0.00905763808104293,1.26635246524096
"SKP2",-0.933417917077429,3.85640917170481,-17.6862017204585,0.000191352885082865,0.00911043349123666,1.25753955116891
"DHCR24",-1.09203459014582,10.0332192519498,-17.6780437214634,0.000191648326299981,0.0091134797098254,1.25560312399602
"VAT1",0.25826010977495,6.41242923799204,17.6538893945226,0.000192526540924428,0.00913300513087311,1.24986427883224
"ARHGEF35",0.251596729630007,4.21877447941989,17.6494853846582,0.00019268722490787,0.00913300513087311,1.24881704858842
"TBX15",-1.21135187277888,1.57283994108065,-17.6476348736433,0.000192754794121896,0.00913300513087311,1.24837693436551
"LOC107984590",1.33878546807795,2.21679273454528,17.6401090092303,0.000193029908212879,0.009135047603334,1.24658653532978
"CARMIL1",-0.509628009072079,3.80800003113828,-17.6237338917552,0.00019363027158083,0.00915245895945209,1.24268816434891
"PMCH",-0.730378370833303,2.29666364831128,-17.5824929363091,0.000195153035813946,0.00918522709098514,1.23285339365767
"CHMP4C",0.419540196935123,4.7854378704967,17.5700958816028,0.000195613806629592,0.00918522709098514,1.22989237913333
"TRMT11",-0.519863328874097,2.62927879979111,-17.5626522541679,0.000195891146066267,0.00918522709098514,1.22811344092303
"RBM24",-1.69775994433761,2.58659148749171,-17.5607738506063,0.00019596121320686,0.00918522709098514,1.2276644013442
"SNAR-E",0.635209552721542,0.211736517573848,17.5578380856696,0.000196070786395286,0.00918522709098514,1.22696249572882
"USP18",-0.431839315913132,3.86945824210086,-17.5573367410716,0.000196089506282554,0.00918522709098514,1.22684261818251
"SPAG5",-0.646864836802777,6.21562345051653,-17.5513336020656,0.000196313839386922,0.00918522709098514,1.2254069194538
"ACAA1",-0.547489731961555,6.68124103606243,-17.5421892803155,0.000196656194843349,0.00918522709098514,1.22321900314233
"LOC105374002",0.248938610926829,0.0829795369756097,17.5409800308548,0.000196701525904898,0.00918522709098514,1.22292958354205
"NMI",0.686863960105159,0.463586188088804,17.5345366209768,0.00019694329769991,0.00918522709098514,1.22138708057815
"TSPYL4",-0.22356320325551,6.08167578744971,-17.5229398580332,0.000197379404905639,0.00918522709098514,1.21860942354046
"PTGR1",-0.731754237885809,6.14883467557784,-17.5229375036851,0.000197379493569909,0.00918522709098514,1.21860885943351
"TSSK2",-0.382566458269718,1.35709385465519,-17.5108368635104,0.000197835882811899,0.00918522709098514,1.21570848138487
"NTNG1",-1.23318270041225,1.75502967583439,-17.5088979137319,0.000197909139352885,0.00918522709098514,1.21524354535029
"LRRC31",1.079256085632,0.770233083409721,17.503271316554,0.000198121919741331,0.00918522709098514,1.21389405522034
"TMEM79",-0.980165530426461,5.04935007306411,-17.5018616209237,0.000198175276403925,0.00918522709098514,1.21355588162823
"VPS37C",0.446056621534624,5.75798901715085,17.4988506493211,0.000198289303279762,0.00918522709098514,1.21283348146845
"CSPG5",-0.73994566452514,4.49228153142506,-17.4794033964573,0.000199027828092986,0.00918664741666527,1.20816454124054
"DIABLO",0.256421439545498,4.83134933481274,17.4769769245339,0.000199120224845187,0.00918664741666527,1.207581610778
"NAAA",-0.676720504489319,5.86015031711747,-17.4737295893074,0.000199243965808797,0.00918664741666527,1.20680134665235
"CH17-125A10.2",-0.188402216127814,0.156504239356386,-17.4734864302727,0.000199253235481082,0.00918664741666527,1.20674291477215
"CCDC15",-0.702817884200726,2.67771648847102,-17.4653219668374,0.000199564804089387,0.00919025098972574,1.20478047941623
"TUBA3D",-1.97961518069959,3.16538143644476,-17.4413844379062,0.000200481938108157,0.00921880681191055,1.19902129981844
"SMAD9",-0.642706751265907,2.5454223260579,-17.4354587997391,0.000200709812542102,0.00921880681191055,1.19759437412471
"LOC100294145",-0.555650394421503,5.34155805038131,-17.4308496507267,0.000200887292239022,0.00921880681191055,1.1964841188268
"LMNB2",-0.513013415528884,6.02760275150041,-17.3922028456101,0.000202383443000924,0.00927012647783471,1.18716286883813
"CDKN2A",0.350473491271273,2.814484835656,17.3889493397252,0.000202510054387904,0.00927012647783471,1.18637717503165
"LMBR1",-0.0468307987878371,3.50029724132059,-17.3837676379469,0.000202711913887735,0.00927012647783471,1.18512552418214
"CCDC152",-1.15094281389799,5.13737000338382,-17.356943280796,0.000203761061719618,0.00930533452938879,1.17863986442038
"SLITRK3",1.16525999530445,4.60711211637032,17.3520175127501,0.000203954480084892,0.00930533452938879,1.17744777262517
"SYNJ1",-0.499042682342747,2.9423973994357,-17.3454411948194,0.000204213080428514,0.00930634933887997,1.17585568300589
"ATP9A",0.548616467865515,5.22085760424952,17.337176295791,0.000204538682697273,0.00930637099214327,1.1738539113367
"METAP1",-0.462759558446403,5.16406573306812,-17.3304775632056,0.000204803077543896,0.00930637099214327,1.17223074302776
"CERNA2",-0.229234180837537,0.11272073070576,-17.3218486174468,0.000205144308721868,0.00930637099214327,1.17013890825226
"RRAGD",-0.232401528066109,3.52793749213311,-17.3214778114265,0.000205158988702706,0.00930637099214327,1.17004899305043
"TWIST1",-1.14668328211634,3.12153587460944,-17.2937860978116,0.000206259137892022,0.00934550897049536,1.16332851183422
"CCND3",-0.519922171632402,5.32607947433807,-17.2689070764605,0.00020725406045089,0.00937434530993758,1.15728114126743
"ADRB2",-1.39675624030986,4.42213363534071,-17.2659746828033,0.000207371736804887,0.00937434530993758,1.15656776764224
"TRIM37",-0.410051520012177,4.09816750586623,-17.2432016306239,0.000208288563522119,0.0093906466182319,1.15102341965134
"MOCOS",-0.533683991554451,3.61860828631488,-17.2399442599085,0.000208420131315832,0.0093906466182319,1.15022975833489
"CHD4",0.421550423581555,6.48201862112386,17.2392586519634,0.00020844783726151,0.0093906466182319,1.15006268958927
"GLI3",0.390725191234355,0.605754835273451,17.2026903366031,0.000209932521527816,0.00944672354586997,1.14114176528213
"CCNG2",1.29288899347179,5.51922750075457,17.1764893884149,0.000211004708965116,0.00948413174748,1.1347379226873
"TGM2",-0.378885211484313,0.651463152892427,-17.1674669659019,0.000211375561212488,0.00948996732859805,1.13253039189244
"KIAA0319L",0.555155594527384,5.56627624481468,17.1610246547714,0.000211640878240884,0.0094910568791077,1.13095340745576
"MCM6",-0.847178951597736,5.83112618632978,-17.1226542950562,0.000213230062032431,0.00954893535556321,1.12154821157543
"SPATA33",-0.543829147257954,2.72833764018502,-17.1181759364605,0.00021341654677949,0.00954893535556321,1.12044907494577
"GLUD2",-0.784873087318223,3.48638448777671,-17.0966205370782,0.000214317099801103,0.00957248221478106,1.11515451227714
"HOXC13-AS",0.958768052217563,2.84138607482322,17.0866588177675,0.000214734946863279,0.00957248221478106,1.11270532735654
"CDC42BPB",0.278599562260883,5.90259535373744,17.0862989630634,0.000214750060783005,0.00957248221478106,1.11261682601139
"PCTP",-0.328811567807097,2.70866943000626,-17.0823672873737,0.000214915281095811,0.00957248221478106,1.11164975872332
"TLE1",1.38157725575253,3.82565771755025,17.0596369259498,0.000215873706770995,0.00960430658802392,1.10605430352709
"MTMR9",-0.78460072538169,4.40359819919598,-17.034956348512,0.000216920634078737,0.00963999215148556,1.09997004880491
"NUSAP1",-0.684363274281641,6.55815175665757,-17.0226904853877,0.000217443384339608,0.00965229244691478,1.09694288363795
"FKBP4",-0.197045421454815,7.67830092810627,-17.0169707973796,0.000217687704903244,0.00965229244691478,1.09553051823485
"PRKAA1",0.91413824200186,6.58245158693187,17.0020965434013,0.000218324734049703,0.0096683842264318,1.09185531675313
"USP10",-0.254590391020439,6.12187910236884,-16.9970426990353,0.000218541727066701,0.0096683842264318,1.09060583369721
"RFLNB",-0.501051172791335,3.68929963932072,-16.9794686170559,0.000219298467279503,0.00969097401870162,1.08625793423779
"UBR7",-0.68294989996822,5.41172261597618,-16.9636751382302,0.000219981429119931,0.00971025649121991,1.08234660087423
"APOBR",0.24850909605399,0.320234617434385,16.9452289695767,0.000220782589659277,0.00971299327610764,1.07777355774859
"REXO2",0.720266421389346,7.34534742767316,16.9445319776481,0.000220812935607405,0.00971299327610764,1.07760066381541
"HSD17B4",-0.419383348432862,8.09987939982777,-16.9398215268359,0.000221018162853141,0.00971299327610764,1.0764320098208
"MICU1",0.377751686709055,6.12671391315218,16.9374203657579,0.000221122872776058,0.00971299327610764,1.07583615731202
"PDIK1L",0.345664572769893,2.57310076403051,16.9338919385631,0.000221276857029221,0.00971299327610764,1.07496041359213
"CDK6",-0.424413264104586,0.645909877614779,-16.8955317607979,0.000222959921637244,0.00977597322332389,1.06542738735555
"CHMP5",0.211554204569093,6.64890637787579,16.873670059527,0.000223926522543944,0.00978828540303135,1.05998447065805
"POLK",-0.196489527004026,3.0607989882541,-16.8699207255709,0.000224092841136948,0.00978828540303135,1.05905026734747
"IPO9",-0.401386080467214,4.96636486076954,-16.8648502942781,0.000224318017223138,0.00978828540303135,1.05778655222848
"GLG1",0.364700033663896,5.44598018221482,16.8599112656571,0.000224537639259027,0.00978828540303135,1.05655521038869
"PPFIBP1",-0.558743766497042,4.43549873538876,-16.856232143177,0.00022470141829634,0.00978828540303135,1.05563773226254
"LOC105377297",1.21240371870147,1.58076259549675,16.8555385653171,0.000224732310772092,0.00978828540303135,1.0554647487399
"SPART",0.259060989459495,0.611153204256099,16.838334254648,0.000225500365139343,0.00981088549944363,1.05117151557104
"TMEM127",0.292868140993855,4.60563676086364,16.8254692146766,0.000226076921026956,0.00982511334273217,1.04795816709348
"POLQ",-0.758993078830037,3.34135615718149,-16.8167921430057,0.000226466867298551,0.00982937449014113,1.04578943325332
"UBLCP1",0.289000812867978,5.65262684306931,16.8121852723009,0.000226674252985426,0.00982937449014113,1.04463753061552
"KIF23",-0.70432021653789,4.28589906875961,-16.7984631852277,0.000227293432246664,0.00984262530225694,1.04120453044736
"LGALS8",0.629350171255041,4.42409567708797,16.7943427652033,0.000227479784249856,0.00984262530225694,1.04017311734989
"CNTNAP2",-1.05140372735477,1.80940240186071,-16.7883411582764,0.00022775156941642,0.00984356783117685,1.03867034396039
"WFDC21P",2.43087990019938,1.66946207614137,16.773460287055,0.000228427269898229,0.00986194662825973,1.03494185787663
"DHX36",0.330697868026085,5.64838575889475,16.760960406607,0.000228996861238521,0.0098757091066873,1.03180730925783
"RHOQ",0.226699155821711,3.68794039315307,16.7401839040481,0.000229947670867919,0.00990586388703877,1.02659193413645
"DHRS13",0.397785387292767,6.29677281280117,16.7226553536748,0.000230753817333667,0.00992972765431235,1.02218668403772
"TNF",2.02974882059659,0.904586974619,16.7045091481021,0.000231592225596668,0.00993010489845515,1.01762119608539
"CNP",-0.454859770661325,5.46965410369829,-16.6999603679925,0.000231803010123296,0.00993010489845515,1.01647594732567
"IRAK2",1.42181750687313,2.39643239190832,16.698994200394,0.000231847813016721,0.00993010489845515,1.01623265346861
"TGM3",1.04963207434238,1.70874825308264,16.6953649056007,0.000232016209910473,0.00993010489845515,1.01531861932834
"TLL1",1.3053126620439,1.69069191305834,16.6933474640051,0.000232109886296059,0.00993010489845515,1.01481044032766
"H2AC19",1.05047406673906,6.47721223257582,16.686307289423,0.000232437168042791,0.00993010489845515,1.01303657590056
"SLC35F2",-0.287216985931154,6.17134731031302,-16.68258972379,0.000232610230083358,0.00993010489845515,1.01209957571667
"CUL2",-0.212361375214533,5.00927093775706,-16.6789424826527,0.000232780180354399,0.00993010489845515,1.01118009178818
"PIGR",1.50160568435238,0.801890047198934,16.6601436658258,0.000233658699765861,0.00995456712601763,1.0064375523708
"HMGB2",-0.560525427905382,8.08996773751629,-16.6558647870895,0.000233859262243265,0.00995456712601763,1.00535731365757
"SLC25A11",-0.330548733172844,7.3086173201516,-16.6399505443059,0.000234607162540886,0.00997561816186267,1.00133712331016
"LOC105374041",0.615461666799827,0.319330729970522,16.6309506412859,0.000235031488768379,0.00998288008496888,0.999061853993219
"DDIAS",-1.21723429783561,3.86341877250196,-16.581967464659,0.000237358429631816,0.0100708521641413,0.986656155459713
"PACSIN1",-0.435946325585188,3.71347802151343,-16.5545426584686,0.000238674263000109,0.010115780873376,0.979693964163669
"TAPBPL",1.03673810290209,3.08218034110502,16.5372259457473,0.000239509975803557,0.0101402857927841,0.975291753086085
"TUBG1",-0.469124164945906,7.32389511482928,-16.5213477470706,0.000240279594618401,0.0101535895614049,0.971251072422701
"LOC107984247",-1.15722446832784,3.08867069044682,-16.5201051760288,0.000240339957109499,0.0101535895614049,0.970934694877771
"MORC3",0.380394508127181,4.24857591241072,16.4990084220091,0.000241367810258501,0.0101811227654855,0.965559404990806
"TANC1",0.43868521008248,5.19563290087942,16.492275427699,0.000241697044442833,0.0101811227654855,0.963842403666874
"LOC105375541",0.0322740190476778,0.0122806392046595,16.4908380692982,0.000241767404524024,0.0101811227654855,0.963475765273538
"NDRG1",-0.5320620433026,6.96134309200565,-16.469722234121,0.000242804105229863,0.0101966953685536,0.958085795725003
"LOC105370314",-3.01668323423201,1.91225116960926,-16.4690683036743,0.000242836302232495,0.0101966953685536,0.957918761971237
"DSG2",-0.543992966127906,7.02838841443563,-16.4674884225989,0.000242914112249284,0.0101966953685536,0.957515184116097
"LIF",0.5535654829317,1.90405292441695,16.4530990870809,0.000243624281588543,0.010203524126939,0.953837622259197
"SLC25A42",-0.486829926252577,3.50340313129947,-16.4513767776473,0.000243709464082755,0.010203524126939,0.953397220838927
"CDCA7",-1.13068439928586,3.59249436050935,-16.4484516606697,0.00024385422368694,0.010203524126939,0.952649148220695
"IDI1",-0.600812452033505,6.05938841739736,-16.4381160563022,0.000244366608703666,0.010214109183756,0.950004815006151
"KIF5B",0.51572820121273,7.43767508491617,16.4239757275868,0.000245069870155697,0.010226681593756,0.946384287972412
"DGKK",-0.270273696334963,0.115296320594408,-16.4186913348255,0.000245333358402699,0.010226681593756,0.945030436663446
"EEIG1",0.81758777879999,4.80838015749787,16.414945314787,0.000245520362908813,0.010226681593756,0.944070442545682
"MIR7108",-0.808495856106617,0.553579318987166,-16.4112238608513,0.000245706323657569,0.010226681593756,0.943116521294545
"AKAP1",-0.495140094080959,6.26189696954037,-16.3908911785201,0.000246725569469571,0.0102339891417522,0.93790071603161
"PDE9A",-1.11245585275355,3.9266536713162,-16.3888362693051,0.000246828882927199,0.0102339891417522,0.93737321466546
"AGK",0.23105000803042,4.48089211113566,16.3874914749466,0.000246896524652707,0.0102339891417522,0.937027965168715
"EPHA1",0.720661048929791,3.59559866948831,16.3869937731419,0.000246921564602647,0.0102339891417522,0.936900182649564
"BIN1",-0.186211384222579,4.51699760664976,-16.3760928363638,0.000247470828057843,0.0102459688579911,0.93410042077581
"UGT1A9",0.446589228463476,0.717686634793815,16.3654919633191,0.000248006488872596,0.0102573608118378,0.931375891551914
"E2F8",-0.990102221393935,3.16850661596767,-16.3528233476733,0.000248648601143843,0.0102648813016547,0.928117556019398
"BAHCC1",0.167268684866583,2.16807413337507,16.3516195798776,0.00024870972626044,0.0102648813016547,0.927807815301755
"CDCA3",-0.600000338309641,4.45601137139731,-16.3402876243098,0.000249286095901862,0.0102714917864876,0.924890849967605
"NAB1",0.927749335812198,2.51735223394854,16.3333603041095,0.000249639286568603,0.0102714917864876,0.923106662217268
"LRRN4",-0.265409985666482,0.817634342704788,-16.3331013358489,0.000249652502658318,0.0102714917864876,0.923039947781868
"PCDH11X",1.39557653688229,2.36341600007846,16.3114078111351,0.000250762822511766,0.0102864775409979,0.917447487461164
"EI24",0.0789069085829386,7.71397500543925,16.3092305317922,0.000250874612611419,0.0102864775409979,0.916885776759077
"EIF4E3",0.52399099413206,1.33382794752341,16.308537653601,0.000250910201227426,0.0102864775409979,0.916707006764668
"FANCC",-0.6297294658725,2.78428712693147,-16.3055887697104,0.000251061739140015,0.0102864775409979,0.915946076009856
"HADHB",0.35782442425246,7.14387903977901,16.297583584756,0.000251473708673119,0.0102926463672509,0.913879704287085
"AKTIP",0.29830194246532,5.85177029780162,16.2877887479538,0.0002519789689759,0.0103026167439845,0.911349954965626
"MZT1",-0.474887801950636,4.89410263978002,-16.2778061826766,0.000252495264963309,0.0103130171811881,0.908770114841502
"PAQR4",-1.08895837634113,4.49621718113102,-16.2665492858788,0.000253079111694544,0.0103188376447586,0.905858996807195
"SORBS3",0.583391239222659,3.73930116048381,16.2596413092485,0.000253438263406429,0.0103188376447586,0.904071519448905
"PARPBP",-0.797009591158839,3.5977188205252,-16.255534385372,0.000253652098445435,0.0103188376447586,0.903008461043873
"C2orf72",-0.873410017737905,1.18036682001381,-16.254882572617,0.000253686057807852,0.0103188376447586,0.902839716988341
"RNF26",-0.243964445994745,6.08468142853438,-16.2399914797098,0.00025446348615764,0.0103397784354705,0.898982757265333
"CASP4",1.00691253877257,4.69648791428487,16.2129279269296,0.000255884316300147,0.010384364874487,0.891963705481629
"RFC3",-0.951427651574337,3.23770458013418,-16.2090596319078,0.000256088238256893,0.010384364874487,0.89095946552097
"LOC101928864",0.957895653077225,2.11223253696254,16.1998716991597,0.000256573434689732,0.0103873532773368,0.888573220942748
"LOC107985017",-0.658623633727808,4.15822112771836,-16.1975695671214,0.000256695191937484,0.0103873532773368,0.887975105321871
"FBXO28",-0.545944161923916,6.22722768576226,-16.1926926710985,0.000256953372584093,0.0103873532773368,0.886707754005039
"MYCL",-0.166457704222691,2.27940455697426,-16.1780905004202,0.000257728415808747,0.0103946842919421,0.882910771350931
"TOE1",-0.375195654891494,4.16870444960211,-16.1750344024077,0.000257891007597151,0.0103946842919421,0.882115654076555
"TSC1",0.41863092632763,3.94861080752363,16.1743635381404,0.000257926716950968,0.0103946842919421,0.881941092032838
"SASH1",-0.52792258588117,4.21073240510219,-16.1670353687905,0.000258317203987008,0.0103997766766712,0.880033784732468
"LOC105377347",1.15178415780399,1.00362705057647,16.1579061555059,0.000258804731261761,0.0104087614797759,0.877656479532053
"MCM4",-0.928445479336959,6.33565731104122,-16.1520709454093,0.000259116972462731,0.0104106853813751,0.87613623295867
"LRRC41",0.187907928958927,6.14038457301384,16.1423241104634,0.000259639611560762,0.0104147850179009,0.873595636441998
"CDKN2D",-0.992968871432556,3.80913792128135,-16.1403053855539,0.000259748028840825,0.0104147850179009,0.873069242030219
"SLC2A6",1.22544468411514,4.06490527908796,16.1202194278774,0.000260829957982577,0.0104475267198433,0.867828034911003
"SOAT1",-0.644900442086421,4.26601176076455,-16.1120436559668,0.000261272014456179,0.0104485049306065,0.865692743263397
"LOC112267916",0.741329700554933,3.57301725220607,16.1063446786994,0.00026158072616649,0.0104485049306065,0.864203667551044
"PCSEAT",-0.731096392691346,1.03720516954612,-16.1050582563041,0.000261650476496624,0.0104485049306065,0.863867465897094
"TOP2A",-0.679535171822581,5.94304980525676,-16.066086657336,0.0002637749826209,0.0105167818344344,0.853669334259882
"CKAP2L",-0.736796750624131,4.12136836118585,-16.0639070550136,0.000263894459603323,0.0105167818344344,0.853098226148836
"PKIB",1.13084490422863,4.25996105507456,16.0535468221663,0.00026446332365666,0.0105207039884702,0.850382511885377
"VEZF1",0.495910491584255,4.62333224033866,16.0523839230253,0.000264527275577424,0.0105207039884702,0.850077570720275
"KIF20A",-0.756056236685244,5.3345443674976,-16.0330965114519,0.00026559088110489,0.0105476197014156,0.8450166314472
"EGR1",1.63324725158536,2.04248444081877,16.0277411015397,0.000265887186236851,0.0105476197014156,0.843610288561168
"PRKDC",-0.278946286862984,5.74936699785916,-16.0255655212617,0.000266007679268189,0.0105476197014156,0.843038838896369
"ORC5",-0.901411073798132,5.24255252276151,-16.0100936607272,0.000266866617880521,0.0105710324068688,0.838972626164798
"PTGFR",0.378650468163208,3.82883872607342,15.9904911250754,0.000267960034313759,0.0105998945023676,0.833815040878164
"TRIM32",0.595062056306561,4.10374724337346,15.9873878297117,0.000268133664965666,0.0105998945023676,0.832997946029316
"IRS2",-0.603461634229353,1.59307506660202,-15.9687828697,0.000269177677026643,0.0106262401719632,0.828095873631034
"CLCN3",0.409202812119991,6.96304762313723,15.9659010206452,0.000269339861116962,0.0106262401719632,0.827336035936483
"OCLNP1",0.766447971644982,5.86338812093119,15.9582486776547,0.000269771131813375,0.0106280096912812,0.825317713585896
"EFHC2",0.806210081138054,1.94967008332192,15.9555300770201,0.0002699245616722,0.0106280096912812,0.824600438461507
"RAB3A",-0.447720469379144,5.17878747641917,-15.9489489511383,0.000270296448688919,0.0106320203503272,0.822863557909503
"UBD",1.90970074116962,0.801810960817479,15.9390149122365,0.000270859058483758,0.0106435175336721,0.820240393653911
