"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TFDP1",-1.09466402983066,5.87185200423924,-81.6377235707314,1.11494874281687e-06,0.000663369336608333,6.92666360790372
"TBC1D14",-0.437959837328709,5.41650121294224,-81.120240935342,1.13911265352983e-06,0.000663369336608333,6.90916047571579
"ERRFI1",3.07613342942795,5.07858265189064,80.3396304695481,1.17686370208333e-06,0.000663369336608333,6.88238771440554
"B2M",1.63720288800129,7.7434007236185,79.4986590743245,1.21936912574533e-06,0.000663369336608333,6.85303745679916
"TMEM140",-0.60347205231043,5.30616840647704,-79.4115906298215,1.2238828080049e-06,0.000663369336608333,6.84996820294192
"SDK1",1.30185717319452,0.753584283178621,78.8864444472919,1.25157107995508e-06,0.000663369336608333,6.83133316010603
"SLC44A1",-0.923989522152859,4.06637806714013,-78.8827795639857,1.2517671489667e-06,0.000663369336608333,6.83120236392263
"SEC14L2",1.94099383560462,3.0581973551064,78.7874338748194,1.25688210764773e-06,0.000663369336608333,6.82779591180006
"RHOU",2.20244806222796,5.90941152386097,78.6719653153114,1.26311292252218e-06,0.000663369336608333,6.82366107733479
"H2BC21",1.71610581940483,7.15172542909304,78.4430014362839,1.27558697488296e-06,0.000663369336608333,6.81543134595231
"AGR2",3.12361841878222,4.29437348011166,78.3546944972959,1.28044063550143e-06,0.000663369336608333,6.81224633951083
"BARD1",-2.08082812438562,5.76744068631871,-76.065660280858,1.41505774763391e-06,0.000709989495761948,6.72750607070719
"LOC107986126",-2.09920481159856,4.21009214474208,-75.9673239746775,1.42124310195032e-06,0.000709989495761948,6.72376938529544
"CCDC141",1.06266129513224,0.886008849929158,75.9154035160921,1.42452303970117e-06,0.000709989495761948,6.72179318526249
"OSTC",0.680268487405638,7.81080601353735,75.1198804982912,1.4760277893595e-06,0.000726463977228013,6.6912286211688
"KNTC1",-1.6805022151746,4.10279535213578,-74.5763145333399,1.51261472432931e-06,0.00073528015007089,6.67003230478261
"LOC105371619",0.168831476512418,0.0562771588374726,73.9430459600628,1.55673630958288e-06,0.00074078899791802,6.64501244579233
"SOCS2",2.18451734871819,3.05426024213268,73.8750025883165,1.56157583245786e-06,0.00074078899791802,6.64230301827097
"ECI2",1.16896960687971,7.72016596034024,73.1349015977968,1.61549658871073e-06,0.000742024874185804,6.61256475831197
"IL32",2.41868912786963,4.55300953883665,73.1181081149526,1.61674788561267e-06,0.000742024874185804,6.61188423090335
"MMP24-AS1-EDEM2",0.818733195238113,3.47687133674062,72.9736083088523,1.62756678062218e-06,0.000742024874185804,6.60601800037952
"TBC1D1",1.26980014507502,4.58662737957945,72.8148290816825,1.63956326647445e-06,0.000742024874185804,6.59955005920816
"BUB3",-0.49850505858305,5.46894586603669,-72.2923282114398,1.67985889201491e-06,0.0007446155605367,6.57810173966958
