"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"RPL34",0.260377415053911,9.71091765814618,5.8177461211997,0.00724955794610283,0.0399222509887906,-3.53932546882678
"ZBED1",0.134939587013709,4.29368359081891,5.81645274024546,0.00725459380703235,0.0399443961065714,-3.54020743495633
"EBAG9",0.191178481668106,4.58167209255664,5.81575383753878,0.00725731688296559,0.0399538024258791,-3.54068408912941
"LMO7-AS1",-0.6570784648563,4.13256077353223,-5.81463328252974,0.00726168552411202,0.0399706742591517,-3.54144841011661
"ADRA1A",0.0646179263362839,0.0556606854405393,5.81444706686279,0.00726241183649035,0.0399706742591517,-3.54157543797901
"FAM83G",0.257932402850168,3.73991717422701,5.81371630010248,0.00726526300048608,0.0399755249854046,-3.54207396619974
"BCL2L2-PABPN1",0.286707138918296,6.10500223450955,5.81370073718353,0.00726532373636296,0.0399755249854046,-3.54208458376558
"PERP",-0.2380178855658,6.67982307670189,-5.81323826854169,0.00726712886244628,0.0399798703129747,-3.54240010667245
"HLA-C",0.332030732695385,8.31605701954391,5.81244289705846,0.0072702347240618,0.0399913693804428,-3.54294280351293
"CDCA3",0.213393446732214,4.45601137139731,5.81151388442671,0.00727386458393974,0.0400057471892783,-3.54357676360142
"VDAC2",0.196912133365966,7.12168393970219,5.8099112367925,0.00728013191209172,0.0400346248473044,-3.54467060963746
"MBD4",0.19884568616821,4.82045963722009,5.80918648983246,0.00728296837174064,0.0400440224306133,-3.54516534861851
"ALAS1",0.184966966690329,6.60112184274869,5.80895494836876,0.00728387485772471,0.0400440224306133,-3.54532341805857
"METTL7A",0.254043706872676,5.25358407277361,5.80831855925327,0.00728636706442679,0.0400521313408824,-3.54575789684859
"LOC100129203",0.301556907399293,0.678253931998146,5.80621469545775,0.00729461388018411,0.0400918658456685,-3.54719453618771
"ALG6",0.331905801323625,4.4383958487538,5.80529180622355,0.00729823521105304,0.0401048887892512,-3.54782487323544
"SMIM10L2A",0.388551520902357,1.71311901918561,5.80508377310476,0.00729905182963675,0.0401048887892512,-3.54796697207478
"EFHB",-0.367536763141701,1.70628708183702,-5.80483231627021,0.00730003906010472,0.0401048887892512,-3.54813873745443
"LINC01869",-0.812151168435849,0.888726709627784,-5.80335270705407,0.00730585151488733,0.0401252285949923,-3.5491495543382
"LRRC9",0.0767046184749383,0.23299701732924,5.80317563821745,0.00730654750179521,0.0401252285949923,-3.54927053572994
"BIRC5",0.354487742117598,6.28463939557125,5.80311175444597,0.00730679862411985,0.0401252285949923,-3.5493141847407
"ZHX3",0.456657346193289,3.26527139157763,5.80247763098757,0.0073092919119921,0.0401333230710887,-3.54974747523398
"LOC107985525",0.547274411949911,0.484826157701548,5.80090892716957,0.00731546449976034,0.0401616145027278,-3.55081952290415
"SUSD1",0.388385441172927,0.305999200072105,5.79829053705971,0.0073257822196379,0.0402126514869682,-3.55260945433922
"LRP2BP-AS1",-0.709276412630108,0.692693049166458,-5.79671849586135,0.00733198572205131,0.040241093646508,-3.55368442098945
"TMPRSS7",0.0274395269035673,0.00914650896785576,5.79479193502383,0.00733959733400527,0.0402727351355698,-3.5550021361481
"ZNF845",0.234370854436794,2.62477178345687,5.7945799489153,0.00734043548009574,0.0402727351355698,-3.5551471508667
"APPL2",-0.120228006571938,4.75953557299332,-5.79448287636486,0.00734081932412213,0.0402727351355698,-3.55521355737446
"MLF2",0.112142676392697,8.60997570520401,5.7913092795675,0.00735338243901009,0.0403360379149601,-3.55738509177152
"FBXO30",0.265848809265127,2.16351202913224,5.79039240388511,0.00735701711192044,0.0403503540555447,-3.55801264626919
"ZC3H6",0.377959991628687,1.77272218141667,5.79008182954527,0.00735824880738086,0.0403514886548487,-3.55822523703049
"FBXL8",-0.970797682208004,4.6365322735964,-5.78897551209817,0.00736263844519842,0.0403656389472546,-3.55898259682118
"LUCAT1",0.89988701762273,0.761958551444343,5.78891477403496,0.00736287953774528,0.0403656389472546,-3.55902418016312
"HNF4G",0.284823731049903,0.201585225766089,5.78828184502654,0.00736539247264057,0.0403737941274885,-3.55945752620186
"ITPR3-AS1",-0.547245600388531,2.64049010283215,-5.78632701224543,0.007373160694474,0.0404107501648412,-3.56079618288437
"EPHA10",0.408152973774252,2.86993789256075,5.7841553441344,0.00738180282288662,0.0404478370814385,-3.562283762669
"MAGIX",-0.602481936093563,1.7443847292369,-5.78411036598615,0.00738198194918517,0.0404478370814385,-3.5623145772829
"DHX35",-0.143955733475134,3.63106936333139,-5.78217754031436,0.00738968469376144,0.0404844086729043,-3.5636389457643
"MIR29A",-1.37743235238281,0.459144117460937,-5.78035124183133,0.00739697230772683,0.0405186961108008,-3.56489065612528
"CHASERR",0.148810142642435,5.87604767367838,5.7792991400526,0.00740117474112241,0.0405360765415153,-3.56561189417742
"KDM7A-DT",-0.484552240065065,2.57521252048069,-5.77749080286842,0.00740840492648549,0.0405700327643171,-3.56685179954284
"SNX17",-0.158118920443632,6.44722657133957,-5.77465614453768,0.00741975670543396,0.0406265471450086,-3.56879605407081
"PHOSPHO1",-0.604446603444414,0.452287567783017,-5.77394341999372,0.0074226143918712,0.0406365432516041,-3.56928502562434
"ABCC5",0.623011477986811,3.68602675322393,5.77364671281204,0.00742380445959188,0.0406374081456931,-3.56948859905516
"SLC49A4",0.166036640577287,2.77824251804849,5.77302842637698,0.00742628513536867,0.0406453365193225,-3.56991283845585
"MBOAT7",0.33648171151878,6.4406674090626,5.77167456908768,0.00743172073909584,0.0406694332704878,-3.57084192260864
"UMPS",0.184272190011079,4.43519844944168,5.77088463483605,0.00743489458705175,0.0406811477863501,-3.57138409736993
"SLC6A19",0.104949759816604,0.130931702990148,5.76826532807498,0.00744543095783931,0.0407331386041357,-3.57318230564252
"DHCR7",-0.344066131038054,7.3947257810905,-5.76519086668536,0.00745782248543143,0.0407923861441408,-3.57529384182106
"LOC112268288",-0.179926455438451,0.154554209220138,-5.76506444118342,0.0074583326015053,0.0407923861441408,-3.57538069046609
"DHRS7",0.130470480586043,8.15728147617897,5.76471364853766,0.00745974825240275,0.0407944621791814,-3.575621677449
"POTEKP",-0.472007104904247,0.42289325077603,-5.7642309935558,0.00746169660307982,0.0407987119171694,-3.5759532706737
"ZNF248",-0.159416993373141,3.12222767113183,-5.76397038525173,0.00746274887927201,0.0407987119171694,-3.57613232304205
"CLEC2A",0.198629312238223,0.110303895831214,5.76375123111495,0.00746363391932166,0.0407987119171694,-3.57628289923639
"SLC22A5",-0.198800737457122,4.50299926554219,-5.76326058910734,0.00746561583032139,0.0407996755109894,-3.57662002605703
"LOC105376139",-0.555726407039631,1.75904879847495,-5.76298485552988,0.00746672992912612,0.0407996755109894,-3.57680949669303
"CLEC18C",0.294697316646822,0.429979795967536,5.76274857018459,0.00746768480612302,0.0407996755109894,-3.57697186634752
"WDR5B",-0.273049438843614,3.99499207787995,-5.76268170962084,0.00746795503143447,0.0407996755109894,-3.57701781232353
"SH3PXD2A",0.45532090373558,0.86095112172486,5.76161258210282,0.00747227773500716,0.0408126332266644,-3.57775256649724
"LOC101927522",-0.0551689236748645,0.065194000397478,-5.76158238325946,0.00747239988141981,0.0408126332266644,-3.57777332217108
"C2CD4D-AS1",0.583367457958486,1.82014290931785,5.76119812203994,0.00747395433936381,0.0408154616030667,-3.57803743280888
"AACS",-0.242153502486826,5.79774986612081,-5.76090357336998,0.00747514616041581,0.0408163091000155,-3.57823989194679
"ZNF227",-0.334137951601014,3.10279909534454,-5.75916579809389,0.00748218258029731,0.0408481865862577,-3.57943453111734
"LOC105374359",0.333430536973987,0.111143512324662,5.75894946560894,0.0074830591214171,0.0408481865862577,-3.5795832702619
"MIS12",-0.288154245305964,5.1813497127836,-5.75837868166222,0.00748537246489479,0.0408551504619861,-3.57997573407944
"MRPL38",0.269910785224445,6.77678660603542,5.75743016007079,0.00748921876368526,0.0408704781152243,-3.58062799606272
"SMYD2",0.355803529235863,2.59636037271297,5.75629011077445,0.00749384504571455,0.0408900574875228,-3.58141208089544
"RSRP1",-0.634984181475418,3.46635932366731,-5.75554888928729,0.00749685484922905,0.040900576578301,-3.58192193461852
"PIWIL4",0.0861746607789769,0.0613967419586356,5.75530379871486,0.0074978504023512,0.040900576578301,-3.58209053350474
"VWC2L",0.0847242067758647,0.0441911509727695,5.75419347333251,0.00750236263094576,0.0409191560726866,-3.58285440496055
"FMC1",-0.463435178515671,4.79619159571449,-5.7539543475317,0.00750333486170562,0.0409191560726866,-3.58301893234231
"OSCP1",-0.404910867224207,4.61233399414366,-5.75243863054949,0.00750950115120815,0.0409471123566916,-3.58406193195093
"LOC100272217",-0.284228948732468,3.61076872418045,-5.7495001539436,0.00752147394272978,0.0410067176711496,-3.58608460674813
"LOC105375566",0.027218524713553,0.00907284157118433,5.74894647267018,0.00752373263086381,0.0410133529845814,-3.58646582326481
"MED24",0.19596794964454,5.957352571058,5.74845243831573,0.00752574872414331,0.0410186642115751,-3.58680599752236
"FLT4",0.236906031395744,0.419426403530816,5.74812872203957,0.007527070143253,0.041020188210442,-3.58702890987622
"C4orf51",-0.129771126958131,1.73843153361385,-5.74576816438031,0.00753671494104236,0.0410670653319405,-3.58865471053464
"UBE2Z",0.151509378003136,6.75701089125265,5.74536248182045,0.00753837406782163,0.0410690354008985,-3.58893417374378
"ARHGEF16",-0.403067383950245,4.79719903856424,-5.74516971523211,0.00753916259149931,0.0410690354008985,-3.58906697084366
"VPS13D",-0.374536445001227,3.77213889083799,-5.74426412420667,0.00754286837306056,0.0410835384314409,-3.58969088227448
"MANSC1",-0.259888085670308,4.44360985583727,-5.74104107464556,0.00755607628227333,0.0411497852749973,-3.59191207197949
"LOC107985318",0.276480704101704,0.296734599457306,5.74077735510408,0.0075571582951858,0.0411499862694849,-3.59209386154452
"SNORD116-23",-0.872046692248761,2.34875076029545,-5.73816509269811,0.00756788678531986,0.041202706621292,-3.59389493953721
"CENPA",0.545227677776992,4.38752866814737,5.73755723841321,0.00757038600581818,0.0412106150412118,-3.59431413343134
"SKIC8",0.31124474466771,5.99877219569229,5.73722477404292,0.00757175339256163,0.0412120936895058,-3.59454342585589
"EPS8",0.775210651954486,2.0869430362783,5.73698226565545,0.00757275099922727,0.0412120936895058,-3.59471068473214
"CRYL1",0.311404698476029,5.34222268081661,5.73414638349853,0.00758442939191197,0.0412699451184552,-3.5966670321364
"ATP6AP1-DT",-0.331620535077288,4.47483500197631,-5.73362766374311,0.0075865680010746,0.0412720651582801,-3.59702495920169
"TTC19",0.207862780693939,5.63889883368146,5.73325433466796,0.00758810765971405,0.0412720651582801,-3.59728258017263
"ZNF484",0.229066649802124,1.85763518418842,5.73309203614881,0.0075887771243584,0.0412720651582801,-3.59739458082612
"LOC105378539",0.495972861260623,1.64407311803639,5.73303514100041,0.00758901182876893,0.0412720651582801,-3.59743384423727
"TRNY",0.359712295678724,10.4059364753923,5.7324205006915,0.00759154793792327,0.041274851316247,-3.59785802859205
"MAGEA2",-0.0299000134233296,6.46547566626986,-5.73240287153906,0.00759162069467823,0.041274851316247,-3.59787019562372
"CRTAP",0.32847686575338,4.71469972674731,5.73163753900047,0.00759478013171889,0.0412844690340595,-3.59839843120801
"EFR3B",0.295184657799168,0.646115768129954,5.73146643526647,0.00759548670906505,0.0412844690340595,-3.59851653558447
"ARHGAP27",0.44670618600966,2.91108864839577,5.73118199210348,0.00759666150969729,0.0412851553185398,-3.59871287890211
"SPATA4",-0.396996368693556,0.735000274488472,-5.73078896198609,0.00759828517423039,0.041288280492706,-3.59898418993766
"LINC02990",-0.208255976588246,0.255626571002004,-5.73031914440137,0.0076002266385079,0.0412931314564109,-3.59930852779683
"SCOC-AS1",0.138993268467641,0.866994614688153,5.72842193300338,0.00760807306005756,0.0413300591427575,-3.60061848616491
"LOC105379279",0.509975494803232,0.71682564283699,5.72573432360206,0.00761920603735053,0.0413848280472672,-3.60247479442355
"DENND4B",0.254209516072484,4.16271365967403,5.72450058146371,0.00762432355292585,0.0414069124928141,-3.603327167977
"OIP5",0.596947289830963,4.79511324062012,5.72346291998496,0.00762863112047175,0.0414197774741718,-3.60404418872771
"CHD1",0.216579197151214,3.7867371693804,5.72342313984853,0.00762879631845111,0.0414197774741718,-3.60407167878999
"LOC107986127",-0.102947545983286,0.0780274624552587,-5.72266548109764,0.00763194357447659,0.0414311521165643,-3.60459528867929
"LOC105370449",-0.27561427048054,0.202939556472838,-5.72206177979364,0.00763445248602978,0.0414390587517144,-3.60501254079694
"KIAA1656",-0.438921607104502,1.12263789739389,-5.7211479732732,0.00763825215550191,0.041453968348826,-3.60564419265165
"ZNF799",0.141135390345753,2.5779541179437,5.72061168547163,0.00764048319718496,0.0414603618255183,-3.60601493008595
"H3C10",0.444295457533602,5.51962287387683,5.7186174923481,0.00764878663331834,0.041499700275634,-3.60739377134687
"KSR2",0.533807034927469,0.842306305197385,5.71827391283721,0.00765021839172397,0.0415017496494543,-3.60763137158532
"UFSP2",-0.63542224842057,5.02008742763081,-5.71765812149916,0.00765278535991743,0.0415099560216819,-3.60805724739358
"CLUL1",0.609746967064033,1.80602609855705,5.71715131779385,0.00765489882803692,0.0415109187635467,-3.60840777645085
"EPM2AIP1",-0.268388958219761,5.37700216502614,-5.7171099443696,0.00765507139589862,0.0415109187635467,-3.60843639336017
"RARA",0.265463225516592,2.46572189909635,5.71571366006868,0.00766089817826717,0.041536794942315,-3.60940226574653
"TRIP12",-0.146354829885264,4.67044638121524,-5.7152778589374,0.00766271795944854,0.0415409413376466,-3.60970376839394
"USP47",-0.105683655153582,4.80018300816944,-5.7141035468165,0.00766762429071755,0.0415618170185452,-3.61051629261539
"TDG",0.178414743128959,5.7764926559114,5.71382985973842,0.00766876834256618,0.0415622965891536,-3.61070568042877
"ZNF137P",-0.321412537761587,2.34364589664462,-5.71037760079657,0.00768321795578385,0.041634878033448,-3.61309523429421
"ILF3",0.357967646981986,6.95066544615257,5.70975053057305,0.00768584630850049,0.0416377548425059,-3.61352940083418
"FGD6",0.357783366241131,1.44801595656939,5.70974635272062,0.00768586382372461,0.0416377548425059,-3.61353229359734
"BTN1A1",-0.125667442384395,0.0440632268976602,-5.70817168590841,0.00769246907410442,0.0416638659365997,-3.61462272289348
"RPL39L",-0.255140772157115,1.53406493625203,-5.70809285082294,0.00769279995324528,0.0416638659365997,-3.61467732127314
"VPS4A",-0.157973197894676,6.35991103225511,-5.70732771899435,0.00769601223298706,0.0416755309670792,-3.61520725639651
"NEK10",-0.268734023241872,0.216633984242711,-5.7067968006596,0.00769824220914633,0.0416818741395665,-3.61557500788082
"KCND3",-0.336367126138614,1.69273925912331,-5.70533978082574,0.00770436624524276,0.0417092969256412,-3.61658438616136
"POLR2M",0.444985343922992,4.15811083502742,5.70423276357243,0.00770902332154535,0.0417287715510759,-3.61735143421709
"HNRNPA3",0.242542147751465,7.441067879916,5.70294232015427,0.00771445657009023,0.0417447459774906,-3.61824573101464
"TRIAP1",0.479398867287013,6.64580989362542,5.70289808977341,0.00771464288285825,0.0417447459774906,-3.61827638626579
"TAF1A",-0.413822632727097,2.66818302935066,-5.70257776402635,0.00771599237011771,0.0417447459774906,-3.61849840385422
"RNVU1-1",1.5127638856539,1.15337084264577,5.70252485434662,0.00771621530005021,0.0417447459774906,-3.61853507650221
"CYP2C18",0.367820216161588,1.93496087677301,5.70174400463672,0.00771950628965225,0.0417512833783119,-3.61907632974669
"TEN1-CDK3",-0.491533878366097,3.6533019721704,-5.70173495394027,0.00771954444542365,0.0417512833783119,-3.61908260367596
"CCN3",0.329937284324678,0.26725780255349,5.70069011113359,0.00772395088926426,0.0417693781505138,-3.61980694180207
"ANKRD36C",0.530840547046991,0.847505241924552,5.69975977142189,0.00772787713001399,0.0417815080989062,-3.62045199178303
"TTTY2",0.246159194248715,0.170949527524341,5.69965576070603,0.00772831623620496,0.0417815080989062,-3.62052411283596
"NMNAT1",-0.124392739289949,3.63349372112813,-5.69857001287113,0.00773290187714838,0.0418005599273532,-3.62127703476621
"DSEL-AS1",0.537639395569984,0.637578191510296,5.69534125423448,0.00774655896586109,0.0418645024426192,-3.62351673945906
"PDK3",0.3663581157525,2.98786803379853,5.69527077123992,0.00774685743884094,0.0418645024426192,-3.62356564320865
"ACSL1",-0.245004279031877,7.96353038483916,-5.69225638525455,0.00775963610718916,0.0419251536474135,-3.62565759978141
"AIMP1",0.09763464600376,5.27462377489974,5.69189516792123,0.00776116918862197,0.0419251536474135,-3.62590834197893
"FOXP1-AS1",-0.200764293742761,0.230654898329249,-5.69187022203425,0.00776127507837651,0.0419251536474135,-3.62592565886559
"LOC105370687",0.287542899893138,3.70879409953789,5.6910638546659,0.00776469891917898,0.041937895095165,-3.62648545472615
"ITPKB",0.155482103995737,2.75475515140647,5.69010003308795,0.00776879383318455,0.0419489434816199,-3.627154643246
"UTP14A",0.214239100850227,4.92469484139383,5.69007662911685,0.00776889330198788,0.0419489434816199,-3.62717089394775
"LOC112268093",0.0268693040173996,0.00895643467246654,5.68963292757087,0.00777077937667187,0.0419489434816199,-3.62747899135902
"VRK2",0.342303736421421,3.01656537357444,5.68951145900687,0.00777129581357286,0.0419489434816199,-3.62756334009877
"NPIPB2",-0.208974731282951,1.0376289728362,-5.68923807238445,0.00777245830648817,0.0419489434816199,-3.6277531873234
"ATP7A",0.289826315102327,3.74149065335286,5.68875335984621,0.00777451994210518,0.0419489434816199,-3.62808980339544
"ATP8A1",0.592050958109064,1.63448970650088,5.68870883638483,0.00777470934934606,0.0419489434816199,-3.62812072457058
"PPP3CA",0.341191702818472,8.94074032152321,5.68857759971531,0.00777526767737243,0.0419489434816199,-3.62821186849889
"BYSL",0.209370321513921,5.60344132199192,5.6878105266134,0.0077785321031275,0.0419608060047325,-3.62874463543541
"LOC107986257",-0.686546166749887,2.03217948051139,-5.68701778448384,0.00778190760082364,0.0419690106727067,-3.62929529224709
"HES4",-0.660819566776135,4.36783519073385,-5.68695268762311,0.00778218486619168,0.0419690106727067,-3.62934051279635
"ZNF620",0.413119026662757,1.27233175837616,5.68667645412167,0.00778336156020735,0.0419696080623944,-3.62953240740124
"PRUNE1",0.203645247891274,4.88192425816624,5.68576700507428,0.00778723721313187,0.0419847566794269,-3.63016423953744
"NARS1",0.210010095150295,8.35923255045881,5.68408974789045,0.00779439135266695,0.0420159323530818,-3.63132971613681
"CHRNB2",0.245965083322649,4.16192817186361,5.68391111019513,0.00779515380299849,0.0420159323530818,-3.63145386273023
"RNASEH1",-0.182161954951044,4.47986831435428,-5.6835083693016,0.00779687310485351,0.0420194472530115,-3.63173376443152
"BPIFB1",-0.26871635924288,0.560344611868405,-5.68306572984358,0.00779876329033664,0.0420238820026981,-3.63204141396964
"CFB",0.871530374909519,1.48893610984857,5.68256013995044,0.00780092300385318,0.0420297677002894,-3.63239284011079
"RRAGA",-0.134831076754564,7.25128793406565,-5.68226267894204,0.00780219401486521,0.0420307981495147,-3.63259961164136
"DYNLRB2",-0.61316865046464,1.37615604279302,-5.68201577276078,0.00780324921199147,0.0420307981495147,-3.63277124812874
"UBA6",-0.185710195693426,4.51529315678982,-5.68062423999653,0.0078091995691023,0.0420513445446904,-3.63373868389276
"PSMB10",0.667564380428883,5.80081860470138,5.68062419560968,0.00780919975899771,0.0420513445446904,-3.63373871475492
"ATP5PO",0.361959213574806,8.65182852492402,5.67942041919952,0.00781435190576476,0.0420700543565909,-3.63457577245863
"FAM98A",0.181794473575062,6.02899581075433,5.67931314798775,0.00781481123492928,0.0420700543565909,-3.6346503715622
"ARGLU1",0.220918034256333,5.7060783779144,5.67721252971779,0.00782381288794315,0.042108195717508,-3.63611142590633
"LOC105378493",0.141418201904432,0.0471394006348108,5.6771607024819,0.00782403514677931,0.042108195717508,-3.6361474791515
"LOC105379426",0.660351147976996,1.92795304178318,5.67484147607622,0.00783398927558419,0.0421560057040934,-3.63776110697192
"LAMC1-AS1",-1.1857400778197,2.80345889377626,-5.67322837287254,0.00784092222233459,0.0421840417671408,-3.63888375849845
"RBM25",0.233298242924022,6.11277301793564,5.67298561712236,0.0078419662364616,0.0421840417671408,-3.63905272873342
"ATG7",0.295008283818393,3.73444464531179,5.67288165146018,0.00784241341330499,0.0421840417671408,-3.63912509587479
"PISD",0.270055991798205,4.24802492610494,5.67224107789993,0.0078451693625015,0.0421931018275009,-3.63957100228925
"CDK17",-0.120649222537553,3.1174882801137,-5.67093744650888,0.00785078180151319,0.0422122878653235,-3.64047859322743
"SHB",0.228640587575689,2.83096398161028,5.67091444208242,0.00785088088682288,0.0422122878653235,-3.64049461048373
"STUB1",0.209276589213719,7.52419208891497,5.67061990000511,0.00785214968730457,0.042213345410695,-3.64069969551544
"MICA-AS1",-0.683506522306388,2.25172968422931,-5.67022428297503,0.0078538542994292,0.0422167452813277,-3.6409751711061
"ENTREP1",-0.674539168227534,0.425822967842229,-5.66987644814113,0.00785535341927842,0.042219039793976,-3.64121738798605
"SASS6",0.182579451063475,4.18064286712295,5.66887945629195,0.00785965233325767,0.0422328076870897,-3.64191171632282
"ZNF827",-0.195508148016516,2.29299072357042,-5.66878487503357,0.00786006031216014,0.0422328076870897,-3.64197759007783
"FBXO2",1.01211073849953,4.45465002941739,5.66848954836551,0.00786133438540672,0.0422338900383414,-3.64218328433245
"MIEN1",-0.172704646780264,6.80555268403698,-5.6669001149861,0.00786819589777808,0.0422555671479006,-3.64329047043459
"DPAGT1",-0.263213253361894,5.55658857522689,-5.66680247392555,0.00786861765818455,0.0422555671479006,-3.64335849463089
"ZNRF3",0.253681634422132,2.76752760919214,5.66673764398289,0.00786889770690653,0.0422555671479006,-3.64340366063173
"EPG5",-0.249108124895901,3.05775954950495,-5.66656071514908,0.00786966205860606,0.0422555671479006,-3.64352692630694
"MRPS34",0.288430419190767,7.44013581311934,5.66587837992957,0.00787261070521687,0.0422604429504002,-3.64400233612233
"RPL32",0.178785424666751,9.75745831823055,5.66566729247754,0.00787352318416303,0.0422604429504002,-3.64414941850318
"ITM2B",-0.127932107156535,5.35521378231737,-5.6654494329341,0.00787446507827881,0.0422604429504002,-3.64430122424836
"DRG2",-0.187611570572232,5.74863219179665,-5.66535732063953,0.00787486335975737,0.0422604429504002,-3.64436541003862
"TRS-AGA5-1",-1.27337264577948,0.424457548593161,-5.66484812874311,0.0078770655011626,0.0422665000058294,-3.64472024102595
"RGP1",-0.146485293578446,5.35566435965535,-5.66443549746779,0.00787885061407695,0.0422671278311834,-3.64500780267543
"RPL28",0.359170554683126,7.56919228313027,5.66407992681127,0.00788038928589165,0.0422671278311834,-3.64525561260949
"RIC3",-0.303165697273027,2.61954514450625,-5.66407677159924,0.00788040294124847,0.0422671278311834,-3.64525781164652
"LOC105379857",-0.0942061519262396,0.0623981256599472,-5.66364914774078,0.0078822539215087,0.0422712974537569,-3.64555585494892
"SART3",0.174250656050747,5.49228519619762,5.66050649756663,0.00789587394086535,0.0423385728649914,-3.64774676690506
"TESK2",0.281767127100217,3.60204578897851,5.65897329076092,0.00790252961462414,0.042368491427861,-3.64881600789252
"LOC101930112",-0.347189257949494,1.90874182553186,-5.6586436158496,0.00790396167051671,0.0423703998386555,-3.649045950221
"LOC107985852",0.14268067687628,0.0475602256254268,5.65802021475466,0.00790667052912258,0.042379151295082,-3.64948079108454
"NRAV",-0.330335364450463,4.38515706126988,-5.6569543665968,0.00791130468481378,0.0423982184102161,-3.65022434228998
"WDR70",0.317837780341188,4.56048803404144,5.65534753902,0.00791829747437572,0.0424272303854804,-3.6513455040977
"CLIC5",0.0917222324080839,0.0887194634110569,5.65521531130718,0.00791887326923593,0.0424272303854804,-3.65143777734909
"CPLX1",-0.812620413271848,4.34642421868088,-5.65362877009979,0.00792578612945318,0.0424540355488516,-3.652545059727
"LOC101927226",0.384174819539216,3.00181591144185,5.65357219117727,0.00792603279625154,0.0424540355488516,-3.65258455208234
"AKR1A1",0.23246946756431,7.95155944346453,5.65287361223248,0.00792907919156874,0.0424597348482323,-3.65307218997871
"AIRN",-0.464922292780513,0.256105409485782,-5.6528336336763,0.00792925357695566,0.0424597348482323,-3.65310009819873
"AMOTL1",0.306501978047045,1.44379342959961,5.65163120801771,0.00793450080606497,0.0424761329986801,-3.65393956222267
"STIM1-AS1",-0.457516342238144,2.9007610976874,-5.65139169069417,0.00793554655599163,0.0424761329986801,-3.65410679670904
"LOC107986163",0.456355388396622,1.29685631788535,5.65139038638299,0.00793555225118837,0.0424761329986801,-3.6541077074139
"KCNMA1-AS3",-0.366990734283429,0.455041526175195,-5.65085927365039,0.00793787175530932,0.0424827732083117,-3.65447855869818
"BNIP2",-0.153476425573567,4.91938087935378,-5.65029698232602,0.00794032836414765,0.0424901452853968,-3.65487121143354
"POLR1G",0.173052942877651,3.75236178239071,5.6499044005588,0.00794204409790954,0.0424935513400041,-3.65514537340379
"SGO1-AS1",0.524764826368718,3.82250025085125,5.64837820129231,0.00794871865928646,0.042523484849286,-3.65621135154747
"WDR62",0.47816578624702,3.85863254431938,5.64734304223993,0.00795324980475478,0.042541945090669,-3.65693449458233
"TBCEL",-0.33752973259182,4.41953357647912,-5.64656258781047,0.00795666821801968,0.0425544491193027,-3.65747977692211
"TNFSF4",-0.214532222556487,0.656908898072065,-5.64568965999684,0.00796049388188246,0.0425691275438327,-3.65808974050446
"CKS1B",0.240411346178841,6.33601971815972,5.64488127325358,0.00796403877706299,0.0425823007615533,-3.65865467400338
"AMOTL2",0.469287204772533,2.24818612968712,5.64301145450703,0.00797224590477291,0.0426203951465755,-3.65996163132391
"DNM3",0.152214487359199,0.169551589886172,5.64112098681101,0.00798055460574046,0.0426557592656065,-3.66128337962898
"EAPP",0.139382774675353,5.78751676132425,5.64101345515126,0.00798102754380361,0.0426557592656065,-3.66135857279067
"ZNF230",0.106763183219363,1.26951385247569,5.64031109088428,0.00798411750915056,0.0426664824654308,-3.66184974042532
"ZGRF1",0.483412374706263,2.2685713444015,5.63914944943948,0.00798923134824916,0.0426880167059251,-3.66266219248873
"COQ10B",-0.258256038781553,5.44783069028075,-5.63770159127451,0.00799561101932405,0.0427163077713521,-3.6636750149256
"DAP",-0.228546586158304,7.41441148447203,-5.63455480029489,0.00800949902769197,0.042784698781216,-3.6658770233617
"TMX1",0.303947741054618,5.18417202870423,5.63283222386719,0.00801711442047396,0.0428182135153818,-3.66708284200185
"TTC21B",-0.184093211766356,3.3634346070028,-5.63264377610814,0.00801794809389215,0.0428182135153818,-3.66721477526243
"SULT1B1",-0.0751319990806867,0.0703389692200598,-5.63189523727653,0.0080212606413515,0.0428300944524782,-3.66773886660927
"SHMT1",0.201162116239717,5.84083302854383,5.63002327065245,0.0080295523743533,0.0428685552796999,-3.66904977640478
"CASC16",0.132349299411413,0.0441164331371376,5.62865505198838,0.00803561969091039,0.0428904664056656,-3.67000814304007
"MBTD1",0.365135119506261,3.74647457281283,5.62860650317972,0.00803583508596016,0.0428904664056656,-3.6700421524521
"SERINC5",-0.288742718069891,6.66600458745382,-5.62711397294911,0.00804246053467793,0.0429200109911099,-3.67108781596355
"PTDSS2",0.148860122110785,3.87953470100379,5.62675600912841,0.00804405059457655,0.0429226789688111,-3.67133863813091
"LOC107986434",0.140649880275182,0.200474015870856,5.62629294878831,0.00804610808186474,0.0429278400562794,-3.67166311974053
"XPA",0.255758698427128,3.98923120472077,5.62600520524267,0.00804738693208736,0.0429288460999875,-3.6718647620268
"MAJIN",0.442750382050447,1.16663898631983,5.62541675314787,0.00805000305932351,0.0429369846190469,-3.67227715816126
"SRGAP2D",0.378764320802911,3.46425693555063,5.62450983238963,0.00805403714593135,0.0429526829993094,-3.67291281052548
"ZNF622",-0.269792033727003,5.71659528098041,-5.62293598921819,0.00806104388339885,0.0429814545965051,-3.67401610009246
"RNF208",0.412794455712604,4.54826599992911,5.6228077073568,0.00806161533487047,0.0429814545965051,-3.67410603880129
